patcnty1,dsch_yr,race_grp1,Discharges,mdc_desc,gender
San Bernardino,2013,Unknown,2376,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
San Bernardino,2013,White,93707,INFECTIOUS & PARASITIC DISEASES,Male
San Bernardino,2014,Aisan,9418,MENTAL DISEASES & DISORDERS,Unknown
San Bernardino,2014,Black,25289,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
San Bernardino,2014,Hispanic,82446,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
San Bernardino,2014,American,507,BURNS,Unknown
San Bernardino,2014,Other,9298,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
San Bernardino,2014,Unknown,1605,MULTIPLE SIGNFICANT TRAUMA,Male
San Bernardino,2014,White,92065,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
San Bernardino,2015,Aisan,9530,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
San Bernardino,2015,Black,24902,"EYE, DISEASES & DISORDERS",Male
San Bernardino,2015,Hispanic,82385,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
San Bernardino,2015,American,610,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
San Bernardino,2015,Other,9801,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
San Bernardino,2015,Unknown,1719,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
San Bernardino,2015,White,88787,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
San Bernardino,2016,Aisan,11346,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
San Bernardino,2016,Black,25561,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
San Bernardino,2016,Hispanic,87303,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
San Bernardino,2016,American,564,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
San Bernardino,2016,Other,8812,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
San Bernardino,2016,Unknown,1971,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
San Bernardino,2016,White,87347,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
San Bernardino,2017,Aisan,11306,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown
San Bernardino,2017,Black,25540,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
San Bernardino,2017,Hispanic,88621,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
San Bernardino,2017,American,535,INFECTIOUS & PARASITIC DISEASES,Unknown
San Bernardino,2017,Other,7113,MENTAL DISEASES & DISORDERS,Female
San Bernardino,2017,Unknown,2312,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
San Bernardino,2017,White,84658,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown
San Bernardino,2018,Aisan,11055,BURNS,Female
San Bernardino,2018,Black,25495,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
San Bernardino,2018,Hispanic,90144,MULTIPLE SIGNFICANT TRAUMA,Unknown
San Bernardino,2018,American,500,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
San Bernardino,2018,Other,7466,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
San Bernardino,2018,Unknown,2001,"EYE, DISEASES & DISORDERS",Unknown
San Bernardino,2018,White,82682,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
San Diego,2012,Aisan,23063,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
San Diego,2012,Black,19832,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown
San Diego,2012,Hispanic,86452,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
San Diego,2012,American,1080,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
San Diego,2012,Other,16040,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown
San Diego,2012,Unknown,1976,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
San Diego,2012,White,164353,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
San Diego,2013,Aisan,22308,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown
San Diego,2013,Black,18708,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
San Diego,2013,Hispanic,83591,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
San Diego,2013,American,1017,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown
San Diego,2013,Other,16314,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
San Diego,2013,Unknown,2673,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
San Diego,2013,White,161495,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown
San Diego,2014,Aisan,22580,INFECTIOUS & PARASITIC DISEASES,Female
San Diego,2014,Black,18014,MENTAL DISEASES & DISORDERS,Male
San Diego,2014,Hispanic,84071,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
San Diego,2014,American,1067,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
San Diego,2014,Other,17135,BURNS,Male
San Diego,2014,Unknown,2341,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
San Diego,2014,White,157560,MULTIPLE SIGNFICANT TRAUMA,Female
San Diego,2015,Aisan,22788,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
San Diego,2015,Black,18819,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown
San Diego,2015,Hispanic,85987,"EYE, DISEASES & DISORDERS",Female
San Diego,2015,American,1098,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
San Diego,2015,Other,18115,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown
San Diego,2015,Unknown,2275,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
San Diego,2015,White,159031,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
San Diego,2016,Aisan,23263,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown
San Diego,2016,Black,18178,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
San Diego,2016,Hispanic,86109,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
San Diego,2016,American,1099,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown
San Diego,2016,Other,16956,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
San Diego,2016,Unknown,2530,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
San Diego,2016,White,154611,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
San Diego,2017,Aisan,24376,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
San Diego,2017,Black,17632,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
San Diego,2017,Hispanic,86199,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
San Diego,2017,American,1042,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
San Diego,2017,Other,16270,INFECTIOUS & PARASITIC DISEASES,Male
San Diego,2017,Unknown,2806,MENTAL DISEASES & DISORDERS,Unknown
San Diego,2017,White,150667,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
San Diego,2018,Aisan,22916,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
San Diego,2018,Black,17210,BURNS,Unknown
San Diego,2018,Hispanic,88106,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
San Diego,2018,American,956,MULTIPLE SIGNFICANT TRAUMA,Male
San Diego,2018,Other,18140,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown
San Diego,2018,Unknown,3404,"EYE, DISEASES & DISORDERS",Female
San Diego,2018,White,146989,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
San Francisco,2012,Aisan,18859,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown
San Francisco,2012,Black,10070,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
San Francisco,2012,Hispanic,10140,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
San Francisco,2012,American,2367,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown
San Francisco,2012,Other,2439,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
San Francisco,2012,Unknown,759,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
San Francisco,2012,White,33596,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown
San Francisco,2013,Aisan,17752,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
San Francisco,2013,Black,10177,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
San Francisco,2013,Hispanic,10259,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
San Francisco,2013,American,2748,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
San Francisco,2013,Other,2506,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
San Francisco,2013,Unknown,1190,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
San Francisco,2013,White,32836,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
San Francisco,2014,Aisan,20039,INFECTIOUS & PARASITIC DISEASES,Male
San Francisco,2014,Black,10028,MENTAL DISEASES & DISORDERS,Unknown
San Francisco,2014,Hispanic,10335,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
San Francisco,2014,American,217,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
San Francisco,2014,Other,3481,BURNS,Unknown
San Francisco,2014,Unknown,1400,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
San Francisco,2014,White,31001,MULTIPLE SIGNFICANT TRAUMA,Male
San Francisco,2015,Aisan,20515,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
San Francisco,2015,Black,9728,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
San Francisco,2015,Hispanic,10485,"EYE, DISEASES & DISORDERS",Male
San Francisco,2015,American,137,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
San Francisco,2015,Other,3916,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
San Francisco,2015,Unknown,1539,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
San Francisco,2015,White,30047,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
San Francisco,2016,Aisan,20479,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
San Francisco,2016,Black,9656,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
San Francisco,2016,Hispanic,10449,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
San Francisco,2016,American,154,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
San Francisco,2016,Other,3836,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
San Francisco,2016,Unknown,1107,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
San Francisco,2016,White,30238,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
San Francisco,2017,Aisan,20457,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
San Francisco,2017,Black,8379,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown
San Francisco,2017,Hispanic,10144,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
San Francisco,2017,American,158,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
San Francisco,2017,Other,4480,INFECTIOUS & PARASITIC DISEASES,Unknown
San Francisco,2017,Unknown,1236,MENTAL DISEASES & DISORDERS,Female
San Francisco,2017,White,27734,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
San Francisco,2018,Aisan,19835,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown
San Francisco,2018,Black,8235,BURNS,Female
San Francisco,2018,Hispanic,10398,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
San Francisco,2018,American,172,MULTIPLE SIGNFICANT TRAUMA,Unknown
San Francisco,2018,Other,4036,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
San Francisco,2018,Unknown,1349,UNGROUPABLE,Male
San Francisco,2018,White,27419,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown
San Joaquin,2012,Aisan,7016,"EYE, DISEASES & DISORDERS",Female
San Joaquin,2012,Black,6936,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
San Joaquin,2012,Hispanic,21433,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown
San Joaquin,2012,American,145,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
San Joaquin,2012,Other,2198,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
San Joaquin,2012,Unknown,352,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown
San Joaquin,2012,White,31086,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
San Joaquin,2013,Aisan,6916,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
San Joaquin,2013,Black,6711,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown
San Joaquin,2013,Hispanic,21544,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
San Joaquin,2013,American,188,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
San Joaquin,2013,Other,2252,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
San Joaquin,2013,Unknown,336,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
San Joaquin,2013,White,29735,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
San Joaquin,2014,Aisan,7252,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
San Joaquin,2014,Black,7497,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown
San Joaquin,2014,Hispanic,22404,INFECTIOUS & PARASITIC DISEASES,Female
San Joaquin,2014,American,204,MENTAL DISEASES & DISORDERS,Male
San Joaquin,2014,Other,2231,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
San Joaquin,2014,Unknown,498,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
San Joaquin,2014,White,30838,BURNS,Male
San Joaquin,2015,Aisan,7794,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
San Joaquin,2015,Black,7874,MULTIPLE SIGNFICANT TRAUMA,Female
San Joaquin,2015,Hispanic,23169,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
San Joaquin,2015,American,256,UNGROUPABLE,Unknown
San Joaquin,2015,Other,2184,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
San Joaquin,2015,Unknown,550,"EYE, DISEASES & DISORDERS",Male
San Joaquin,2015,White,32000,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
San Joaquin,2016,Aisan,7750,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
San Joaquin,2016,Black,7877,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
San Joaquin,2016,Hispanic,21455,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
San Joaquin,2016,American,211,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
San Joaquin,2016,Other,3940,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
San Joaquin,2016,Unknown,710,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
San Joaquin,2016,White,31429,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
San Joaquin,2017,Aisan,7896,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
San Joaquin,2017,Black,7993,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
San Joaquin,2017,Hispanic,23265,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
San Joaquin,2017,American,234,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
San Joaquin,2017,Other,3230,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
San Joaquin,2017,Unknown,887,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
San Joaquin,2017,White,31156,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
San Joaquin,2018,Aisan,8417,INFECTIOUS & PARASITIC DISEASES,Male
San Joaquin,2018,Black,8053,MENTAL DISEASES & DISORDERS,Female
San Joaquin,2018,Hispanic,23893,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
San Joaquin,2018,American,280,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
San Joaquin,2018,Other,3380,BURNS,Male
San Joaquin,2018,Unknown,904,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
San Joaquin,2018,White,30163,MULTIPLE SIGNFICANT TRAUMA,Male
San Luis Obispo,2012,Aisan,393,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
San Luis Obispo,2012,Black,313,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
San Luis Obispo,2012,Hispanic,3015,"EYE, DISEASES & DISORDERS",Female
San Luis Obispo,2012,American,24,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
San Luis Obispo,2012,Other,378,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
San Luis Obispo,2012,Unknown,299,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
San Luis Obispo,2012,White,19192,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
San Luis Obispo,2013,Aisan,328,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
San Luis Obispo,2013,Black,318,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
San Luis Obispo,2013,Hispanic,2950,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
San Luis Obispo,2013,American,30,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
San Luis Obispo,2013,Other,443,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
San Luis Obispo,2013,Unknown,284,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
San Luis Obispo,2013,White,18877,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
San Luis Obispo,2014,Aisan,328,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
San Luis Obispo,2014,Black,276,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
San Luis Obispo,2014,Hispanic,3067,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
San Luis Obispo,2014,American,28,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown
San Luis Obispo,2014,Other,522,INFECTIOUS & PARASITIC DISEASES,Female
San Luis Obispo,2014,Unknown,306,MENTAL DISEASES & DISORDERS,Male
San Luis Obispo,2014,White,18186,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
San Luis Obispo,2015,Aisan,392,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
San Luis Obispo,2015,Black,280,BURNS,Male
San Luis Obispo,2015,Hispanic,3120,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
San Luis Obispo,2015,American,32,MULTIPLE SIGNFICANT TRAUMA,Female
San Luis Obispo,2015,Other,490,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
San Luis Obispo,2015,Unknown,347,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown
San Luis Obispo,2015,White,18773,"EYE, DISEASES & DISORDERS",Female
San Luis Obispo,2016,Aisan,380,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
San Luis Obispo,2016,Black,295,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown
San Luis Obispo,2016,Hispanic,3285,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
San Luis Obispo,2016,American,35,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
San Luis Obispo,2016,Other,572,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown
San Luis Obispo,2016,Unknown,358,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
San Luis Obispo,2016,White,18456,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
San Luis Obispo,2017,Aisan,387,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown
San Luis Obispo,2017,Black,323,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
San Luis Obispo,2017,Hispanic,3291,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
San Luis Obispo,2017,American,35,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
San Luis Obispo,2017,Other,771,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
San Luis Obispo,2017,Unknown,850,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
San Luis Obispo,2017,White,17888,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
San Luis Obispo,2018,Aisan,375,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
San Luis Obispo,2018,Black,283,INFECTIOUS & PARASITIC DISEASES,Male
San Luis Obispo,2018,Hispanic,3268,MENTAL DISEASES & DISORDERS,Female
San Luis Obispo,2018,American,29,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
San Luis Obispo,2018,Other,877,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown
San Luis Obispo,2018,Unknown,802,BURNS,Female
San Luis Obispo,2018,White,17592,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
San Mateo,2012,Aisan,12864,MULTIPLE SIGNFICANT TRAUMA,Unknown
San Mateo,2012,Black,1648,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
San Mateo,2012,Hispanic,12744,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
San Mateo,2012,American,426,"EYE, DISEASES & DISORDERS",Unknown
San Mateo,2012,Other,2014,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
San Mateo,2012,Unknown,822,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
San Mateo,2012,White,30038,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown
San Mateo,2013,Aisan,12708,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
San Mateo,2013,Black,1623,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
San Mateo,2013,Hispanic,12560,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown
San Mateo,2013,American,613,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
San Mateo,2013,Other,1826,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
San Mateo,2013,Unknown,779,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown
San Mateo,2013,White,28900,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
San Mateo,2014,Aisan,12996,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
San Mateo,2014,Black,1603,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown
San Mateo,2014,Hispanic,12119,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
San Mateo,2014,American,106,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Male
San Mateo,2014,Other,2096,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown
San Mateo,2014,Unknown,793,INFECTIOUS & PARASITIC DISEASES,Female
San Mateo,2014,White,27494,MENTAL DISEASES & DISORDERS,Male
San Mateo,2015,Aisan,13676,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
San Mateo,2015,Black,1657,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
San Mateo,2015,Hispanic,12475,BURNS,Female
San Mateo,2015,American,112,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
San Mateo,2015,Other,2159,MULTIPLE SIGNFICANT TRAUMA,Female
San Mateo,2015,Unknown,912,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
San Mateo,2015,White,27299,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown
San Mateo,2016,Aisan,13747,"EYE, DISEASES & DISORDERS",Female
San Mateo,2016,Black,1465,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
San Mateo,2016,Hispanic,11858,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown
San Mateo,2016,American,108,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
San Mateo,2016,Other,2286,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
San Mateo,2016,Unknown,834,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
